zip,city,county,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
90021,Los Angeles,Los Angeles County,276805.0909090909,263638.5833333333,236233.66666666666,254653.66666666666,278762.3333333333,280793.0,285908.6666666667,290856.6666666667,337133.75,397521.8333333333,475182.9166666667,495877.0833333333,435649.5833333333,337211.1666666667,289186.75,264283.5,284414.5,350104.8333333333,384697.6666666667,417143.9166666667,472680.5833333333,571917.0833333334,654207.8333333334,683680.9166666666,745838.0833333334,782762.5
93532,Lake Hughes,Los Angeles County,100787.75,100463.91666666667,106504.25,110071.08333333333,117321.0,126609.25,139889.08333333334,163653.0,205278.33333333334,255593.33333333334,284313.5,279120.5,230534.5,188706.33333333334,180603.0,171675.75,165053.5,183525.16666666666,201140.66666666666,214280.91666666666,242319.66666666666,273014.1666666667,296834.25,301408.9166666667,319379.75,347810.5
90058,Los Angeles,Los Angeles County,129769.16666666667,137003.0,135303.16666666666,134148.08333333334,142802.33333333334,150814.5,165845.75,190839.83333333334,239932.33333333334,318061.0833333333,388755.5,415582.8333333333,346869.5833333333,244029.33333333334,216272.91666666666,204171.58333333334,201907.0,239384.58333333334,267271.6666666667,287108.3333333333,320611.9166666667,350446.25,392367.1666666667,405110.5,447838.5833333333,477882.5
93553,Pearblossom,Los Angeles County,87684.25,88963.58333333333,92183.5,105616.25,107835.58333333333,118074.41666666667,128139.41666666667,145642.08333333334,176327.66666666666,224521.08333333334,267490.9166666667,271887.75,235425.75,181325.83333333334,174373.25,159768.83333333334,153530.08333333334,174175.08333333334,192439.16666666666,206396.66666666666,222652.16666666666,243398.25,269030.3333333333,279340.9166666667,297848.25,325101.5
92676,Silverado,Orange County,220130.41666666666,227920.5,263012.1666666667,287891.75,316192.75,359981.75,409630.6666666667,477446.3333333333,608544.0833333334,706506.4166666666,762428.9166666666,739017.75,622283.3333333334,538584.5833333334,505559.25,469063.1666666667,458280.0,546735.3333333334,576788.3333333334,585459.4166666666,613206.5,653929.0833333334,694635.0833333334,701934.9166666666,728101.8333333334,765060.5
90742,Huntington Beach,Orange County,,,,,,,,,909948.0,949643.25,1061669.8333333333,1088917.25,1195541.25,1114966.25,1059631.6666666667,966725.3333333334,1007391.8333333334,1177062.8333333333,1304584.1666666667,1438034.0833333333,1569915.8333333333,1786390.9166666667,1993859.5833333333,2156610.4166666665,2286817.1666666665,2459817.5
93544,Llano,Los Angeles County,126034.08333333333,131180.66666666666,137574.75,146729.58333333334,148929.0,144700.16666666666,146960.41666666666,167001.75,199915.16666666666,233764.5,270843.8333333333,273603.6666666667,223720.66666666666,204912.25,198419.25,177965.0,164112.41666666666,170232.41666666666,193656.41666666666,206118.66666666666,226015.66666666666,241824.25,265111.6666666667,282463.3333333333,297997.8333333333,312685.5
91008,Bradbury,Los Angeles County,297213.5833333333,308885.4166666667,328294.1666666667,370956.9166666667,392913.5833333333,434336.5833333333,480523.25,555013.5833333334,689774.4166666666,793270.5,886854.1666666666,862251.25,750096.0833333334,655456.6666666666,673089.6666666666,679454.8333333334,676737.9166666666,809302.25,952438.3333333334,1073318.5833333333,1171606.3333333333,1218021.5,1289895.0,1331501.25,1317924.5,1328517.0
91210,Glendale,Los Angeles County,,,,,,,,,,,,,618190.5,532931.9166666666,526930.0,537132.5,570471.5833333334,616020.5,628491.8333333334,652641.5,664958.0833333334,756772.5833333334,868778.25,938272.5833333334,976035.3333333334,970500.5
90743,Seal Beach,Orange County,,,,,,,,,873291.75,960113.1666666666,934746.25,909351.4166666666,826978.25,813003.9166666666,824478.25,825012.0,936180.1666666666,992011.0833333334,1192730.4166666667,1380897.0,1587991.5833333333,1777248.5833333333,2076293.8333333333,2107237.9166666665,2018941.4166666667,1971182.0
93563,Valyermo,Los Angeles County,,,,,,,,,,,,,,243266.85714285713,228336.16666666666,212282.5,217855.75,228979.33333333334,231846.91666666666,222675.25,239932.58333333334,244581.0,271571.9166666667,284192.9166666667,277401.25,292978.0
